,STATE,ENERGY SOURCE,YEAR,GENERATION (Megawatthours),state,latitude,longitude,name
0,AK,Coal,1990,311960.0,AK,63.588753,-154.493062,Alaska
1,AK,Coal,1991,325914.0,AK,63.588753,-154.493062,Alaska
2,AK,Coal,1992,289529.0,AK,63.588753,-154.493062,Alaska
3,AK,Coal,1993,322564.0,AK,63.588753,-154.493062,Alaska
4,AK,Coal,1994,294615.0,AK,63.588753,-154.493062,Alaska
5,AK,Coal,1995,309232.0,AK,63.588753,-154.493062,Alaska
6,AK,Coal,1996,229129.0,AK,63.588753,-154.493062,Alaska
7,AK,Coal,1997,237165.0,AK,63.588753,-154.493062,Alaska
8,AK,Coal,1998,171053.0,AK,63.588753,-154.493062,Alaska
9,AK,Coal,1999,156188.0,AK,63.588753,-154.493062,Alaska
10,AK,Coal,2000,184901.0,AK,63.588753,-154.493062,Alaska
11,AK,Coal,2001,194008.0,AK,63.588753,-154.493062,Alaska
12,AK,Coal,2002,204490.0,AK,63.588753,-154.493062,Alaska
13,AK,Coal,2003,167555.0,AK,63.588753,-154.493062,Alaska
14,AK,Coal,2004,211075.0,AK,63.588753,-154.493062,Alaska
15,AK,Coal,2005,219320.0,AK,63.588753,-154.493062,Alaska
16,AK,Coal,2006,209952.0,AK,63.588753,-154.493062,Alaska
17,AK,Coal,2007,213648.0,AK,63.588753,-154.493062,Alaska
18,AK,Coal,2008,220360.0,AK,63.588753,-154.493062,Alaska
19,AK,Coal,2009,212944.0,AK,63.588753,-154.493062,Alaska
20,AK,Coal,2010,189477.0,AK,63.588753,-154.493062,Alaska
21,AK,Coal,2011,177939.74,AK,63.588753,-154.493062,Alaska
22,AK,Coal,2012,215310.0,AK,63.588753,-154.493062,Alaska
23,AK,Coal,2013,191063.84,AK,63.588753,-154.493062,Alaska
24,AK,Coal,2014,256654.95,AK,63.588753,-154.493062,Alaska
25,AK,Coal,2015,360351.0,AK,63.588753,-154.493062,Alaska
26,AK,Coal,2016,295148.0,AK,63.588753,-154.493062,Alaska
27,AK,Coal,2017,270981.0,AK,63.588753,-154.493062,Alaska
28,AK,Coal,2018,347268.0,AK,63.588753,-154.493062,Alaska
29,AK,Coal,2019,405504.0,AK,63.588753,-154.493062,Alaska
30,AK,Hydro,1990,974521.0,AK,63.588753,-154.493062,Alaska
31,AK,Hydro,1991,896113.0,AK,63.588753,-154.493062,Alaska
32,AK,Hydro,1992,918120.0,AK,63.588753,-154.493062,Alaska
33,AK,Hydro,1993,1302992.0,AK,63.588753,-154.493062,Alaska
34,AK,Hydro,1994,1345407.0,AK,63.588753,-154.493062,Alaska
35,AK,Hydro,1995,1372115.0,AK,63.588753,-154.493062,Alaska
36,AK,Hydro,1996,1265863.0,AK,63.588753,-154.493062,Alaska
37,AK,Hydro,1997,1098953.0,AK,63.588753,-154.493062,Alaska
38,AK,Hydro,1998,1113332.0,AK,63.588753,-154.493062,Alaska
39,AK,Hydro,1999,816608.0,AK,63.588753,-154.493062,Alaska
40,AK,Hydro,2000,1001819.0,AK,63.588753,-154.493062,Alaska
41,AK,Hydro,2001,1345665.0,AK,63.588753,-154.493062,Alaska
42,AK,Hydro,2002,1439351.0,AK,63.588753,-154.493062,Alaska
43,AK,Hydro,2003,1582536.0,AK,63.588753,-154.493062,Alaska
44,AK,Hydro,2004,1498020.0,AK,63.588753,-154.493062,Alaska
45,AK,Hydro,2005,1463942.0,AK,63.588753,-154.493062,Alaska
46,AK,Hydro,2006,1223607.0,AK,63.588753,-154.493062,Alaska
47,AK,Hydro,2007,1291223.0,AK,63.588753,-154.493062,Alaska
48,AK,Hydro,2008,1171801.0,AK,63.588753,-154.493062,Alaska
49,AK,Hydro,2009,1323744.0,AK,63.588753,-154.493062,Alaska
50,AK,Hydro,2010,1433141.0,AK,63.588753,-154.493062,Alaska
51,AK,Hydro,2011,1344745.75,AK,63.588753,-154.493062,Alaska
52,AK,Hydro,2012,1575045.0,AK,63.588753,-154.493062,Alaska
53,AK,Hydro,2013,1435479.43,AK,63.588753,-154.493062,Alaska
54,AK,Hydro,2014,1538738.0,AK,63.588753,-154.493062,Alaska
55,AK,Hydro,2015,1568929.0,AK,63.588753,-154.493062,Alaska
56,AK,Hydro,2016,1491005.0,AK,63.588753,-154.493062,Alaska
57,AK,Hydro,2017,1461582.0,AK,63.588753,-154.493062,Alaska
58,AK,Hydro,2018,1488603.0,AK,63.588753,-154.493062,Alaska
59,AK,Hydro,2019,1493024.0,AK,63.588753,-154.493062,Alaska
60,AK,Natural Gas,1990,2869638.0,AK,63.588753,-154.493062,Alaska
61,AK,Natural Gas,1991,2657316.0,AK,63.588753,-154.493062,Alaska
62,AK,Natural Gas,1992,2552417.0,AK,63.588753,-154.493062,Alaska
63,AK,Natural Gas,1993,2496949.0,AK,63.588753,-154.493062,Alaska
64,AK,Natural Gas,1994,2680897.0,AK,63.588753,-154.493062,Alaska
65,AK,Natural Gas,1995,2678935.0,AK,63.588753,-154.493062,Alaska
66,AK,Natural Gas,1996,2843998.0,AK,63.588753,-154.493062,Alaska
67,AK,Natural Gas,1997,3031164.0,AK,63.588753,-154.493062,Alaska
68,AK,Natural Gas,1998,2548971.0,AK,63.588753,-154.493062,Alaska
69,AK,Natural Gas,1999,2838480.0,AK,63.588753,-154.493062,Alaska
70,AK,Natural Gas,2000,3193954.0,AK,63.588753,-154.493062,Alaska
71,AK,Natural Gas,2001,3027807.0,AK,63.588753,-154.493062,Alaska
72,AK,Natural Gas,2002,2952996.0,AK,63.588753,-154.493062,Alaska
73,AK,Natural Gas,2003,3147997.0,AK,63.588753,-154.493062,Alaska
74,AK,Natural Gas,2004,3475477.0,AK,63.588753,-154.493062,Alaska
75,AK,Natural Gas,2005,3576738.0,AK,63.588753,-154.493062,Alaska
76,AK,Natural Gas,2006,3939921.0,AK,63.588753,-154.493062,Alaska
77,AK,Natural Gas,2007,3788325.0,AK,63.588753,-154.493062,Alaska
78,AK,Natural Gas,2008,3942237.0,AK,63.588753,-154.493062,Alaska
79,AK,Natural Gas,2009,3518554.0,AK,63.588753,-154.493062,Alaska
80,AK,Natural Gas,2010,3684809.0,AK,63.588753,-154.493062,Alaska
81,AK,Natural Gas,2011,3846484.04,AK,63.588753,-154.493062,Alaska
82,AK,Natural Gas,2012,3566219.0,AK,63.588753,-154.493062,Alaska
83,AK,Natural Gas,2013,3356112.7,AK,63.588753,-154.493062,Alaska
84,AK,Natural Gas,2014,3218790.74,AK,63.588753,-154.493062,Alaska
85,AK,Natural Gas,2015,3019411.0,AK,63.588753,-154.493062,Alaska
86,AK,Natural Gas,2016,2976677.0,AK,63.588753,-154.493062,Alaska
87,AK,Natural Gas,2017,3170144.0,AK,63.588753,-154.493062,Alaska
88,AK,Natural Gas,2018,2882912.0,AK,63.588753,-154.493062,Alaska
89,AK,Natural Gas,2019,2618766.0,AK,63.588753,-154.493062,Alaska
90,AK,Oil,1990,336905.0,AK,63.588753,-154.493062,Alaska
91,AK,Oil,1991,407088.0,AK,63.588753,-154.493062,Alaska
92,AK,Oil,1992,406988.0,AK,63.588753,-154.493062,Alaska
93,AK,Oil,1993,458542.0,AK,63.588753,-154.493062,Alaska
94,AK,Oil,1994,441197.0,AK,63.588753,-154.493062,Alaska
95,AK,Oil,1995,486640.0,AK,63.588753,-154.493062,Alaska
96,AK,Oil,1996,643278.0,AK,63.588753,-154.493062,Alaska
97,AK,Oil,1997,740721.0,AK,63.588753,-154.493062,Alaska
98,AK,Oil,1998,756914.0,AK,63.588753,-154.493062,Alaska
99,AK,Oil,1999,798039.0,AK,63.588753,-154.493062,Alaska
100,AK,Oil,2000,557013.0,AK,63.588753,-154.493062,Alaska
101,AK,Oil,2001,847761.0,AK,63.588753,-154.493062,Alaska
102,AK,Oil,2002,875153.0,AK,63.588753,-154.493062,Alaska
103,AK,Oil,2003,775374.0,AK,63.588753,-154.493062,Alaska
104,AK,Oil,2004,681848.0,AK,63.588753,-154.493062,Alaska
105,AK,Oil,2005,685559.0,AK,63.588753,-154.493062,Alaska
106,AK,Oil,2006,694252.0,AK,63.588753,-154.493062,Alaska
107,AK,Oil,2007,932003.0,AK,63.588753,-154.493062,Alaska
108,AK,Oil,2008,927681.0,AK,63.588753,-154.493062,Alaska
109,AK,Oil,2009,1104493.0,AK,63.588753,-154.493062,Alaska
110,AK,Oil,2010,885016.0,AK,63.588753,-154.493062,Alaska
111,AK,Oil,2011,892228.44,AK,63.588753,-154.493062,Alaska
112,AK,Oil,2012,985960.0,AK,63.588753,-154.493062,Alaska
113,AK,Oil,2013,770422.93,AK,63.588753,-154.493062,Alaska
114,AK,Oil,2014,398475.87,AK,63.588753,-154.493062,Alaska
115,AK,Oil,2015,695012.0,AK,63.588753,-154.493062,Alaska
116,AK,Oil,2016,780110.0,AK,63.588753,-154.493062,Alaska
117,AK,Oil,2017,831569.0,AK,63.588753,-154.493062,Alaska
118,AK,Oil,2018,760716.0,AK,63.588753,-154.493062,Alaska
119,AK,Oil,2019,847435.0,AK,63.588753,-154.493062,Alaska
120,AK,Other,2008,0.0,AK,63.588753,-154.493062,Alaska
121,AK,Other,2009,0.0,AK,63.588753,-154.493062,Alaska
122,AK,Other,2010,0.0,AK,63.588753,-154.493062,Alaska
123,AK,Other,2011,0.0,AK,63.588753,-154.493062,Alaska
124,AK,Other,2012,0.0,AK,63.588753,-154.493062,Alaska
125,AK,Other,2013,-257.0,AK,63.588753,-154.493062,Alaska
126,AK,Other,2014,-2313.0,AK,63.588753,-154.493062,Alaska
127,AK,Other,2015,-2407.0,AK,63.588753,-154.493062,Alaska
128,AK,Other,2016,-2392.0,AK,63.588753,-154.493062,Alaska
129,AK,Other,2017,-2711.0,AK,63.588753,-154.493062,Alaska
130,AK,Other,2018,-3100.0,AK,63.588753,-154.493062,Alaska
131,AK,Other,2019,-3902.0,AK,63.588753,-154.493062,Alaska
132,AK,Total,1990,4493024.0,AK,63.588753,-154.493062,Alaska
133,AK,Total,1991,4286431.0,AK,63.588753,-154.493062,Alaska
134,AK,Total,1992,4167054.0,AK,63.588753,-154.493062,Alaska
135,AK,Total,1993,4581047.0,AK,63.588753,-154.493062,Alaska
136,AK,Total,1994,4762116.0,AK,63.588753,-154.493062,Alaska
137,AK,Total,1995,4846922.0,AK,63.588753,-154.493062,Alaska
138,AK,Total,1996,4982268.0,AK,63.588753,-154.493062,Alaska
139,AK,Total,1997,5108003.0,AK,63.588753,-154.493062,Alaska
140,AK,Total,1998,4590270.0,AK,63.588753,-154.493062,Alaska
141,AK,Total,1999,4609315.0,AK,63.588753,-154.493062,Alaska
142,AK,Total,2000,4937687.0,AK,63.588753,-154.493062,Alaska
143,AK,Total,2001,5416191.0,AK,63.588753,-154.493062,Alaska
144,AK,Total,2002,5471990.0,AK,63.588753,-154.493062,Alaska
145,AK,Total,2003,5673462.0,AK,63.588753,-154.493062,Alaska
146,AK,Total,2004,5866420.0,AK,63.588753,-154.493062,Alaska
147,AK,Total,2005,5946148.0,AK,63.588753,-154.493062,Alaska
148,AK,Total,2006,6068520.0,AK,63.588753,-154.493062,Alaska
149,AK,Total,2007,6226211.0,AK,63.588753,-154.493062,Alaska
150,AK,Total,2008,6262148.0,AK,63.588753,-154.493062,Alaska
151,AK,Total,2009,6166762.0,AK,63.588753,-154.493062,Alaska
152,AK,Total,2010,6205050.0,AK,63.588753,-154.493062,Alaska
153,AK,Total,2011,6273843.96,AK,63.588753,-154.493062,Alaska
154,AK,Total,2012,6379926.0,AK,63.588753,-154.493062,Alaska
155,AK,Total,2013,5898110.89,AK,63.588753,-154.493062,Alaska
156,AK,Total,2014,5562303.55,AK,63.588753,-154.493062,Alaska
157,AK,Total,2015,5800990.0,AK,63.588753,-154.493062,Alaska
158,AK,Total,2016,5709849.0,AK,63.588753,-154.493062,Alaska
159,AK,Total,2017,5873253.0,AK,63.588753,-154.493062,Alaska
160,AK,Total,2018,5631414.0,AK,63.588753,-154.493062,Alaska
161,AK,Total,2019,5503417.0,AK,63.588753,-154.493062,Alaska
162,AK,Wind,1990,0.0,AK,63.588753,-154.493062,Alaska
163,AK,Wind,1991,0.0,AK,63.588753,-154.493062,Alaska
164,AK,Wind,1992,0.0,AK,63.588753,-154.493062,Alaska
165,AK,Wind,1993,0.0,AK,63.588753,-154.493062,Alaska
166,AK,Wind,1994,0.0,AK,63.588753,-154.493062,Alaska
167,AK,Wind,1995,0.0,AK,63.588753,-154.493062,Alaska
168,AK,Wind,1996,0.0,AK,63.588753,-154.493062,Alaska
169,AK,Wind,1997,0.0,AK,63.588753,-154.493062,Alaska
170,AK,Wind,1998,0.0,AK,63.588753,-154.493062,Alaska
171,AK,Wind,1999,0.0,AK,63.588753,-154.493062,Alaska
172,AK,Wind,2000,0.0,AK,63.588753,-154.493062,Alaska
173,AK,Wind,2001,950.0,AK,63.588753,-154.493062,Alaska
174,AK,Wind,2005,589.0,AK,63.588753,-154.493062,Alaska
175,AK,Wind,2006,788.0,AK,63.588753,-154.493062,Alaska
176,AK,Wind,2007,1012.0,AK,63.588753,-154.493062,Alaska
177,AK,Wind,2008,68.0,AK,63.588753,-154.493062,Alaska
178,AK,Wind,2009,7027.0,AK,63.588753,-154.493062,Alaska
179,AK,Wind,2010,12607.0,AK,63.588753,-154.493062,Alaska
180,AK,Wind,2011,12446.0,AK,63.588753,-154.493062,Alaska
181,AK,Wind,2012,37392.0,AK,63.588753,-154.493062,Alaska
182,AK,Wind,2013,145289.0,AK,63.588753,-154.493062,Alaska
183,AK,Wind,2014,151957.0,AK,63.588753,-154.493062,Alaska
184,AK,Wind,2015,159694.0,AK,63.588753,-154.493062,Alaska
185,AK,Wind,2016,169301.0,AK,63.588753,-154.493062,Alaska
186,AK,Wind,2017,141687.0,AK,63.588753,-154.493062,Alaska
187,AK,Wind,2018,155015.0,AK,63.588753,-154.493062,Alaska
188,AK,Wind,2019,142591.0,AK,63.588753,-154.493062,Alaska
189,AL,Coal,1990,53301276.0,AL,32.318231,-86.902298,Alabama
190,AL,Coal,1991,57897011.0,AL,32.318231,-86.902298,Alabama
191,AL,Coal,1992,60689987.0,AL,32.318231,-86.902298,Alabama
192,AL,Coal,1993,66758044.0,AL,32.318231,-86.902298,Alabama
193,AL,Coal,1994,62768480.0,AL,32.318231,-86.902298,Alabama
194,AL,Coal,1995,68553249.0,AL,32.318231,-86.902298,Alabama
195,AL,Coal,1996,73598580.0,AL,32.318231,-86.902298,Alabama
196,AL,Coal,1997,71586318.0,AL,32.318231,-86.902298,Alabama
197,AL,Coal,1998,71457433.0,AL,32.318231,-86.902298,Alabama
198,AL,Coal,1999,73220751.0,AL,32.318231,-86.902298,Alabama
199,AL,Coal,2000,76930683.0,AL,32.318231,-86.902298,Alabama
200,AL,Coal,2001,71483576.0,AL,32.318231,-86.902298,Alabama
201,AL,Coal,2002,71630811.0,AL,32.318231,-86.902298,Alabama
202,AL,Coal,2003,76238978.0,AL,32.318231,-86.902298,Alabama
203,AL,Coal,2004,74475725.0,AL,32.318231,-86.902298,Alabama
204,AL,Coal,2005,77742466.0,AL,32.318231,-86.902298,Alabama
205,AL,Coal,2006,77664239.0,AL,32.318231,-86.902298,Alabama
206,AL,Coal,2007,77575448.0,AL,32.318231,-86.902298,Alabama
207,AL,Coal,2008,74280210.0,AL,32.318231,-86.902298,Alabama
208,AL,Coal,2009,55083056.0,AL,32.318231,-86.902298,Alabama
209,AL,Coal,2010,62502076.0,AL,32.318231,-86.902298,Alabama
210,AL,Coal,2011,56538933.01,AL,32.318231,-86.902298,Alabama
211,AL,Coal,2012,45377940.0,AL,32.318231,-86.902298,Alabama
212,AL,Coal,2013,46859709.0,AL,32.318231,-86.902298,Alabama
213,AL,Coal,2014,47170200.65,AL,32.318231,-86.902298,Alabama
214,AL,Coal,2015,41311033.0,AL,32.318231,-86.902298,Alabama
215,AL,Coal,2016,34186115.0,AL,32.318231,-86.902298,Alabama
216,AL,Coal,2017,31411130.0,AL,32.318231,-86.902298,Alabama
217,AL,Coal,2018,31733668.0,AL,32.318231,-86.902298,Alabama
218,AL,Coal,2019,26638143.0,AL,32.318231,-86.902298,Alabama
219,AL,Hydro,1990,10366507.0,AL,32.318231,-86.902298,Alabama
220,AL,Hydro,1991,10757723.0,AL,32.318231,-86.902298,Alabama
221,AL,Hydro,1992,10260023.0,AL,32.318231,-86.902298,Alabama
222,AL,Hydro,1993,9034210.0,AL,32.318231,-86.902298,Alabama
223,AL,Hydro,1994,11429120.0,AL,32.318231,-86.902298,Alabama
224,AL,Hydro,1995,9501510.0,AL,32.318231,-86.902298,Alabama
225,AL,Hydro,1996,11081921.0,AL,32.318231,-86.902298,Alabama
226,AL,Hydro,1997,11520637.0,AL,32.318231,-86.902298,Alabama
227,AL,Hydro,1998,10564857.0,AL,32.318231,-86.902298,Alabama
228,AL,Hydro,1999,7759602.0,AL,32.318231,-86.902298,Alabama
229,AL,Hydro,2000,5817631.0,AL,32.318231,-86.902298,Alabama
230,AL,Hydro,2001,8356382.0,AL,32.318231,-86.902298,Alabama
231,AL,Hydro,2002,8824787.0,AL,32.318231,-86.902298,Alabama
232,AL,Hydro,2003,12664867.0,AL,32.318231,-86.902298,Alabama
233,AL,Hydro,2004,10626221.0,AL,32.318231,-86.902298,Alabama
234,AL,Hydro,2005,10144581.0,AL,32.318231,-86.902298,Alabama
235,AL,Hydro,2006,7251786.0,AL,32.318231,-86.902298,Alabama
236,AL,Hydro,2007,4136114.0,AL,32.318231,-86.902298,Alabama
237,AL,Hydro,2008,6136148.0,AL,32.318231,-86.902298,Alabama
238,AL,Hydro,2009,12535373.0,AL,32.318231,-86.902298,Alabama
239,AL,Hydro,2010,8704254.0,AL,32.318231,-86.902298,Alabama
240,AL,Hydro,2011,8883598.0,AL,32.318231,-86.902298,Alabama
241,AL,Hydro,2012,7435223.0,AL,32.318231,-86.902298,Alabama
242,AL,Hydro,2013,12899178.0,AL,32.318231,-86.902298,Alabama
243,AL,Hydro,2014,9466872.0,AL,32.318231,-86.902298,Alabama
244,AL,Hydro,2015,9861804.0,AL,32.318231,-86.902298,Alabama
245,AL,Hydro,2016,6984803.0,AL,32.318231,-86.902298,Alabama
246,AL,Hydro,2017,9237323.0,AL,32.318231,-86.902298,Alabama
247,AL,Hydro,2018,11143139.0,AL,32.318231,-86.902298,Alabama
248,AL,Hydro,2019,11405216.0,AL,32.318231,-86.902298,Alabama
249,AL,Natural Gas,1990,420115.0,AL,32.318231,-86.902298,Alabama
250,AL,Natural Gas,1991,417106.0,AL,32.318231,-86.902298,Alabama
251,AL,Natural Gas,1992,362658.0,AL,32.318231,-86.902298,Alabama
252,AL,Natural Gas,1993,440552.0,AL,32.318231,-86.902298,Alabama
253,AL,Natural Gas,1994,379007.0,AL,32.318231,-86.902298,Alabama
254,AL,Natural Gas,1995,686234.0,AL,32.318231,-86.902298,Alabama
255,AL,Natural Gas,1996,555244.0,AL,32.318231,-86.902298,Alabama
256,AL,Natural Gas,1997,890036.0,AL,32.318231,-86.902298,Alabama
257,AL,Natural Gas,1998,2453352.0,AL,32.318231,-86.902298,Alabama
258,AL,Natural Gas,1999,1930587.0,AL,32.318231,-86.902298,Alabama
259,AL,Natural Gas,2000,3721963.0,AL,32.318231,-86.902298,Alabama
260,AL,Natural Gas,2001,8329396.0,AL,32.318231,-86.902298,Alabama
261,AL,Natural Gas,2002,13577585.0,AL,32.318231,-86.902298,Alabama
262,AL,Natural Gas,2003,10119725.0,AL,32.318231,-86.902298,Alabama
263,AL,Natural Gas,2004,13829240.0,AL,32.318231,-86.902298,Alabama
264,AL,Natural Gas,2005,11401916.0,AL,32.318231,-86.902298,Alabama
265,AL,Natural Gas,2006,14549149.0,AL,32.318231,-86.902298,Alabama
266,AL,Natural Gas,2007,17361378.0,AL,32.318231,-86.902298,Alabama
267,AL,Natural Gas,2008,19212108.0,AL,32.318231,-86.902298,Alabama
268,AL,Natural Gas,2009,26654984.0,AL,32.318231,-86.902298,Alabama
269,AL,Natural Gas,2010,34427218.0,AL,32.318231,-86.902298,Alabama
270,AL,Natural Gas,2011,43377862.51,AL,32.318231,-86.902298,Alabama
271,AL,Natural Gas,2012,50507670.0,AL,32.318231,-86.902298,Alabama
272,AL,Natural Gas,2013,41765344.1,AL,32.318231,-86.902298,Alabama
273,AL,Natural Gas,2014,43368513.07,AL,32.318231,-86.902298,Alabama
274,AL,Natural Gas,2015,49697181.0,AL,32.318231,-86.902298,Alabama
275,AL,Natural Gas,2016,52450056.0,AL,32.318231,-86.902298,Alabama
276,AL,Natural Gas,2017,47730448.0,AL,32.318231,-86.902298,Alabama
277,AL,Natural Gas,2018,52778380.0,AL,32.318231,-86.902298,Alabama
278,AL,Natural Gas,2019,52480459.0,AL,32.318231,-86.902298,Alabama
279,AL,Nuclear,1990,12051882.0,AL,32.318231,-86.902298,Alabama
280,AL,Nuclear,1991,15874637.0,AL,32.318231,-86.902298,Alabama
281,AL,Nuclear,1992,19397436.0,AL,32.318231,-86.902298,Alabama
282,AL,Nuclear,1993,17823325.0,AL,32.318231,-86.902298,Alabama
283,AL,Nuclear,1994,20479759.0,AL,32.318231,-86.902298,Alabama
284,AL,Nuclear,1995,20752341.0,AL,32.318231,-86.902298,Alabama
285,AL,Nuclear,1996,29707535.0,AL,32.318231,-86.902298,Alabama
286,AL,Nuclear,1997,29572670.0,AL,32.318231,-86.902298,Alabama
287,AL,Nuclear,1998,28662513.0,AL,32.318231,-86.902298,Alabama
288,AL,Nuclear,1999,30892394.0,AL,32.318231,-86.902298,Alabama
289,AL,Nuclear,2000,31368563.0,AL,32.318231,-86.902298,Alabama
290,AL,Nuclear,2001,30357063.0,AL,32.318231,-86.902298,Alabama
291,AL,Nuclear,2002,31856926.0,AL,32.318231,-86.902298,Alabama
292,AL,Nuclear,2003,31676953.0,AL,32.318231,-86.902298,Alabama
293,AL,Nuclear,2004,31635789.0,AL,32.318231,-86.902298,Alabama
294,AL,Nuclear,2005,31694223.0,AL,32.318231,-86.902298,Alabama
295,AL,Nuclear,2006,31911096.0,AL,32.318231,-86.902298,Alabama
296,AL,Nuclear,2007,34325127.0,AL,32.318231,-86.902298,Alabama
297,AL,Nuclear,2008,38992641.0,AL,32.318231,-86.902298,Alabama
298,AL,Nuclear,2009,39716204.0,AL,32.318231,-86.902298,Alabama
299,AL,Nuclear,2010,37940821.0,AL,32.318231,-86.902298,Alabama
300,AL,Nuclear,2011,39356122.0,AL,32.318231,-86.902298,Alabama
301,AL,Nuclear,2012,40841212.0,AL,32.318231,-86.902298,Alabama
302,AL,Nuclear,2013,40816135.0,AL,32.318231,-86.902298,Alabama
303,AL,Nuclear,2014,41243689.0,AL,32.318231,-86.902298,Alabama
304,AL,Nuclear,2015,41951382.0,AL,32.318231,-86.902298,Alabama
305,AL,Nuclear,2016,39901879.0,AL,32.318231,-86.902298,Alabama
306,AL,Nuclear,2017,42651973.0,AL,32.318231,-86.902298,Alabama
307,AL,Nuclear,2018,39462827.0,AL,32.318231,-86.902298,Alabama
308,AL,Nuclear,2019,43656862.0,AL,32.318231,-86.902298,Alabama
309,AL,Oil,1990,91916.0,AL,32.318231,-86.902298,Alabama
310,AL,Oil,1991,104324.0,AL,32.318231,-86.902298,Alabama
311,AL,Oil,1992,82129.0,AL,32.318231,-86.902298,Alabama
312,AL,Oil,1993,72217.0,AL,32.318231,-86.902298,Alabama
313,AL,Oil,1994,120574.0,AL,32.318231,-86.902298,Alabama
314,AL,Oil,1995,101801.0,AL,32.318231,-86.902298,Alabama
315,AL,Oil,1996,155778.0,AL,32.318231,-86.902298,Alabama
316,AL,Oil,1997,118818.0,AL,32.318231,-86.902298,Alabama
317,AL,Oil,1998,260095.0,AL,32.318231,-86.902298,Alabama
318,AL,Oil,1999,154148.0,AL,32.318231,-86.902298,Alabama
319,AL,Oil,2000,240527.0,AL,32.318231,-86.902298,Alabama
320,AL,Oil,2001,262600.0,AL,32.318231,-86.902298,Alabama
321,AL,Oil,2002,206527.0,AL,32.318231,-86.902298,Alabama
322,AL,Oil,2003,209906.0,AL,32.318231,-86.902298,Alabama
323,AL,Oil,2004,114672.0,AL,32.318231,-86.902298,Alabama
324,AL,Oil,2005,139564.0,AL,32.318231,-86.902298,Alabama
325,AL,Oil,2006,90559.0,AL,32.318231,-86.902298,Alabama
326,AL,Oil,2007,76756.0,AL,32.318231,-86.902298,Alabama
327,AL,Oil,2008,113054.0,AL,32.318231,-86.902298,Alabama
328,AL,Oil,2009,92314.0,AL,32.318231,-86.902298,Alabama
329,AL,Oil,2010,113955.0,AL,32.318231,-86.902298,Alabama
330,AL,Oil,2011,101164.73999999999,AL,32.318231,-86.902298,Alabama
331,AL,Oil,2012,75336.0,AL,32.318231,-86.902298,Alabama
332,AL,Oil,2013,58535.9,AL,32.318231,-86.902298,Alabama
333,AL,Oil,2014,81660.38,AL,32.318231,-86.902298,Alabama
334,AL,Oil,2015,63277.0,AL,32.318231,-86.902298,Alabama
335,AL,Oil,2016,31150.0,AL,32.318231,-86.902298,Alabama
336,AL,Oil,2017,28334.0,AL,32.318231,-86.902298,Alabama
337,AL,Oil,2018,58727.0,AL,32.318231,-86.902298,Alabama
338,AL,Oil,2019,13660.0,AL,32.318231,-86.902298,Alabama
339,AL,Other,2005,2143.0,AL,32.318231,-86.902298,Alabama
340,AL,Other,2006,1747.0,AL,32.318231,-86.902298,Alabama
341,AL,Other,2011,0.0,AL,32.318231,-86.902298,Alabama
342,AL,Other,2017,4.0,AL,32.318231,-86.902298,Alabama
343,AL,Other,2018,-49.0,AL,32.318231,-86.902298,Alabama
344,AL,Other,2019,-56.0,AL,32.318231,-86.902298,Alabama
345,AL,Other Biomass,1990,25310.0,AL,32.318231,-86.902298,Alabama
346,AL,Other Biomass,1991,25233.0,AL,32.318231,-86.902298,Alabama
347,AL,Other Biomass,1992,25233.0,AL,32.318231,-86.902298,Alabama
348,AL,Other Biomass,1993,2383.0,AL,32.318231,-86.902298,Alabama
349,AL,Other Biomass,1994,1292.0,AL,32.318231,-86.902298,Alabama
350,AL,Other Biomass,1995,1216.0,AL,32.318231,-86.902298,Alabama
351,AL,Other Biomass,2007,0.0,AL,32.318231,-86.902298,Alabama
352,AL,Other Biomass,2008,3882.0,AL,32.318231,-86.902298,Alabama
353,AL,Other Biomass,2009,2050.0,AL,32.318231,-86.902298,Alabama
354,AL,Other Biomass,2010,1190.0,AL,32.318231,-86.902298,Alabama
355,AL,Other Biomass,2011,1213.74,AL,32.318231,-86.902298,Alabama
356,AL,Other Biomass,2012,631.0,AL,32.318231,-86.902298,Alabama
357,AL,Other Biomass,2013,11862.0,AL,32.318231,-86.902298,Alabama
358,AL,Other Biomass,2014,44554.0,AL,32.318231,-86.902298,Alabama
359,AL,Other Biomass,2015,43630.0,AL,32.318231,-86.902298,Alabama
360,AL,Other Biomass,2016,38110.0,AL,32.318231,-86.902298,Alabama
361,AL,Other Biomass,2017,41352.0,AL,32.318231,-86.902298,Alabama
362,AL,Other Biomass,2018,37672.0,AL,32.318231,-86.902298,Alabama
363,AL,Other Biomass,2019,40482.0,AL,32.318231,-86.902298,Alabama
364,AL,Solar,2016,31261.0,AL,32.318231,-86.902298,Alabama
365,AL,Solar,2017,180688.0,AL,32.318231,-86.902298,Alabama
366,AL,Solar,2018,357252.0,AL,32.318231,-86.902298,Alabama
367,AL,Solar,2019,384939.0,AL,32.318231,-86.902298,Alabama
368,AL,Total,1990,76259632.0,AL,32.318231,-86.902298,Alabama
369,AL,Total,1991,85076034.0,AL,32.318231,-86.902298,Alabama
370,AL,Total,1992,90817466.0,AL,32.318231,-86.902298,Alabama
371,AL,Total,1993,94134546.0,AL,32.318231,-86.902298,Alabama
372,AL,Total,1994,95186370.0,AL,32.318231,-86.902298,Alabama
